"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
"ENSG00000115163",1.79565520335593,1.78898032957093,9.88709368611107,1.22208606602537e-09,4.43069849250134e-08,12.1774644577815,"ENSG00000115163"
"ENSG00000104814",-1.53832958823032,0.704749525054489,-9.87506044704885,1.24978955645626e-09,4.51936888441145e-08,12.1548968390496,"ENSG00000104814"
"ENSG00000101003",1.90972632600921,1.51630920843333,9.86819072761554,1.26589603743879e-09,4.56575249565358e-08,12.1420048231425,"ENSG00000101003"
"ENSG00000117122",2.47361707882031,1.77478996176839,9.86503381206557,1.27336952104135e-09,4.57483091521871e-08,12.1360784008737,"ENSG00000117122"
"ENSG00000163431",-2.2362104623388,2.35965252686846,-9.86435384546565,1.27498519975927e-09,4.57483091521871e-08,12.134801745242,"ENSG00000163431"
"ENSG00000085999",1.88294074510279,0.151548130518218,9.86011995689964,1.28509325604091e-09,4.59924635233973e-08,12.1268511793502,"ENSG00000085999"
"ENSG00000253701",-5.18449524774011,3.26660289001009,-9.84565261884023,1.32026318973715e-09,4.71300105833862e-08,12.0996665811864,"ENSG00000253701"
"ENSG00000081189",-1.65719220015038,0.0904225354966855,-9.8423546424151,1.32841905159767e-09,4.72998722157106e-08,12.0934658390771,"ENSG00000081189"
"ENSG00000023734",1.16374885317106,4.94255380957692,9.83635645341274,1.34338643847791e-09,4.77107806032893e-08,12.0821846913474,"ENSG00000023734"
"ENSG00000124772",-1.95177925677706,1.02099563126242,-9.82950855181744,1.3606876989873e-09,4.82022751788833e-08,12.0692998230012,"ENSG00000124772"
"ENSG00000031691",1.28045388230803,1.10452812511781,9.82718563584576,1.36660880298164e-09,4.82891567388588e-08,12.0649277124676,"ENSG00000031691"
"ENSG00000100448",-3.84506669016386,2.14742546185301,-9.82365635990194,1.37565599641145e-09,4.8428869780731e-08,12.058283714378,"ENSG00000100448"
"ENSG00000224269",3.22099977920752,-1.65644114334653,9.82293223200959,1.37751992768061e-09,4.8428869780731e-08,12.0569203189161,"ENSG00000224269"
"ENSG00000144381",1.57274447643342,6.13861873433389,9.81984978569445,1.38548354562352e-09,4.85861509374576e-08,12.0511159074665,"ENSG00000144381"
"ENSG00000156284",-5.40358781239618,1.76856307998816,-9.81537174064474,1.3971377286421e-09,4.87975292464253e-08,12.042681345171,"ENSG00000156284"
"ENSG00000123975",2.01773179432933,5.62858581357795,9.81484266370199,1.3985213453041e-09,4.87975292464253e-08,12.0416846399878,"ENSG00000123975"
"ENSG00000142235",2.33478495239717,0.897925678413751,9.80913879954725,1.41352818112512e-09,4.91978483440599e-08,12.0309371038862,"ENSG00000142235"
"ENSG00000166851",1.61514648670848,2.49138229276045,9.80449439814858,1.42587062584024e-09,4.94482367790805e-08,12.0221827926084,"ENSG00000166851"
"ENSG00000149257",1.59446806074061,4.55441487881182,9.80376248407144,1.42782582855842e-09,4.94482367790805e-08,12.0208029436062,"ENSG00000149257"
"ENSG00000165175",1.55446426269012,3.88803615474695,9.80017526736741,1.43744876094634e-09,4.9657969354578e-08,12.0140391129525,"ENSG00000165175"
"ENSG00000240204",2.80278594674443,-0.627317889825698,9.79749905935783,1.44467155197151e-09,4.97839538280875e-08,12.0089919505857,"ENSG00000240204"
"ENSG00000152253",1.80039407556416,1.88955597647352,9.78657903833115,1.47453499480604e-09,5.0687595549851e-08,11.9883879647576,"ENSG00000152253"
"ENSG00000175592",3.5895826292585,0.796062748002512,9.77155240245178,1.51667696000726e-09,5.20078242296084e-08,11.9600106133029,"ENSG00000175592"
"ENSG00000119950",-1.23317878523015,2.97883070296568,-9.76977192048291,1.52175222984194e-09,5.20536475279103e-08,11.9566463088191,"ENSG00000119950"
"ENSG00000276043",2.30818760305385,1.47145242166025,9.76304756186527,1.54107910394784e-09,5.25855472675537e-08,11.9439366500761,"ENSG00000276043"
"ENSG00000104356",1.20292495807737,0.638397223584877,9.75947052402573,1.55146340040631e-09,5.28104485585737e-08,11.9371733551615,"ENSG00000104356"
"ENSG00000163918",1.39357785629594,2.31649769061317,9.74538211573903,1.59307199868406e-09,5.40945082089743e-08,11.9105196869081,"ENSG00000163918"
"ENSG00000040275",1.26194802161126,0.904167611708544,9.74098213396247,1.60630217493146e-09,5.43744836898057e-08,11.9021901993228,"ENSG00000040275"
"ENSG00000152763",-1.91482753924117,-0.630161272973424,-9.74004703287692,1.60912852177848e-09,5.43744836898057e-08,11.9004196641523,"ENSG00000152763"
"ENSG00000075218",1.54134059718674,1.44528031958459,9.73758668775337,1.61658953264769e-09,5.44943328656685e-08,11.8957606712737,"ENSG00000075218"
"ENSG00000198176",1.32519932604004,3.95604702584522,9.73376662154155,1.62824491839334e-09,5.47546515794011e-08,11.8885253233521,"ENSG00000198176"
"ENSG00000134690",1.50981162868519,2.59028376503457,9.7200165391529,1.67092249326569e-09,5.60544167499879e-08,11.8624666291434,"ENSG00000134690"
"ENSG00000108823",-2.63636541242639,0.75652674929996,-9.71854982139236,1.67554271393959e-09,5.60742924602573e-08,11.8596855201092,"ENSG00000108823"
"ENSG00000113594",-2.65688635957107,-0.609345362154822,-9.71116119493662,1.69901902368092e-09,5.67236039512849e-08,11.8456714074261,"ENSG00000113594"
"ENSG00000109084",1.69335174208783,2.80528589647732,9.70948146995496,1.70440343295409e-09,5.67672358698248e-08,11.8424844693079,"ENSG00000109084"
"ENSG00000141994",1.19668450018556,3.03873987969697,9.70367838798748,1.7231416425339e-09,5.71624491274154e-08,11.831471501742,"ENSG00000141994"
"ENSG00000166226",1.21908908989091,4.61739387882154,9.70237667233635,1.72737408680796e-09,5.71624491274154e-08,11.8290005377708,"ENSG00000166226"
"ENSG00000174371",1.8593000125467,0.521918780181303,9.70200417809764,1.72858720605099e-09,5.71624491274154e-08,11.8282934155216,"ENSG00000174371"
"ENSG00000145220",1.48907129043037,2.95598798166336,9.68763338954001,1.77606862228843e-09,5.85471497998377e-08,11.8009990707076,"ENSG00000145220"
"ENSG00000234184",-2.7878406355765,-0.287371795901347,-9.68485660996478,1.78539765868166e-09,5.85471497998377e-08,11.7957220843209,"ENSG00000234184"
"ENSG00000120885",-2.90739739869072,3.62957948576666,-9.68421254174118,1.7875687436768e-09,5.85471497998377e-08,11.7944979563769,"ENSG00000120885"
"ENSG00000146477",2.72485064257387,0.404678674237514,9.68303540063635,1.79154382134617e-09,5.85471497998377e-08,11.7922605221293,"ENSG00000146477"
"ENSG00000128944",1.46231213196979,1.3812735000351,9.68272464966883,1.79259471868327e-09,5.85471497998377e-08,11.791669836841,"ENSG00000128944"
"ENSG00000177455",-2.3433831362924,0.343063911278282,-9.68180968744337,1.79569264218723e-09,5.85471497998377e-08,11.7899305753647,"ENSG00000177455"
"ENSG00000121621",1.48086724917053,-0.272709149970556,9.67906714582448,1.805011700612e-09,5.871348807458e-08,11.7847166021517,"ENSG00000121621"
"ENSG00000165724",1.65879333374,3.4459762875913,9.66487856734798,1.85402938234382e-09,6.01673591165282e-08,11.7577265476048,"ENSG00000165724"
"ENSG00000222375",-4.4332609457604,0.105935202887601,-9.66108779137698,1.86735719088528e-09,6.04589460732671e-08,11.7505111928442,"ENSG00000222375"
"ENSG00000254645",-3.54833077764207,-0.11146886697063,-9.65601081104084,1.88536255142685e-09,6.09002724848366e-08,11.7408447741148,"ENSG00000254645"
"ENSG00000134827",4.95099449153589,-0.00636778501427852,9.65159959580151,1.90115260577962e-09,6.12681633742219e-08,11.7324432505126,"ENSG00000134827"
"ENSG00000161057",1.09755306733923,4.30148122596757,9.6448843691309,1.92545307468954e-09,6.19079854638053e-08,11.7196487224259,"ENSG00000161057"
"ENSG00000183742",2.09451095736018,0.936194791948941,9.6425235886253,1.93407220984526e-09,6.20418278927781e-08,11.7151493410802,"ENSG00000183742"
"ENSG00000073711",-1.65354352076945,-0.166841142054607,-9.63266265737762,1.97050798856511e-09,6.30653154409276e-08,11.6963477315808,"ENSG00000073711"
"ENSG00000234093",-3.11394057313473,-1.04813284945644,-9.61589155523973,2.03411621088443e-09,6.48093626477115e-08,11.6643417838833,"ENSG00000234093"
"ENSG00000160408",-2.33041052954732,3.89517046444785,-9.6158407782529,2.03431198657161e-09,6.48093626477115e-08,11.6642448259038,"ENSG00000160408"
"ENSG00000088002",3.3516657102836,1.55179676451638,9.61320626476946,2.04449640237703e-09,6.49851116755549e-08,11.6592137997617,"ENSG00000088002"
"ENSG00000259087",-2.97641680015623,0.442485037621672,-9.60641976752479,2.07097508151524e-09,6.56538275429013e-08,11.6462497567041,"ENSG00000259087"
"ENSG00000167460",1.30134156462305,5.33232828407025,9.60540454701066,2.07496653633649e-09,6.56538275429013e-08,11.6443098985618,"ENSG00000167460"
"ENSG00000112877",1.88117256127689,0.107916488924439,9.59266748845862,2.12572539776022e-09,6.71073673188613e-08,11.6199609002749,"ENSG00000112877"
"ENSG00000169715",-3.08493076530215,6.55116685498027,-9.58791309220695,2.14499999987574e-09,6.75626470549096e-08,11.6108666966629,"ENSG00000169715"
"ENSG00000169429",4.35405563840193,2.68755869416433,9.58419088391635,2.16021617582556e-09,6.78883286678182e-08,11.6037448162047,"ENSG00000169429"
"ENSG00000173557",2.29611697003097,-0.184606589091524,9.57349962917052,2.20454545004980e-09,6.91254093594442e-08,11.5832787330655,"ENSG00000173557"
"ENSG00000156469",1.26626908827341,2.06422791673425,9.57017756785619,2.21851054664801e-09,6.92937129618587e-08,11.576916349722,"ENSG00000156469"
"ENSG00000111247",1.66820458230076,1.51452074234099,9.56963411600534,2.22080377403779e-09,6.92937129618587e-08,11.5758753991212,"ENSG00000111247"
"ENSG00000129167",-3.05396055291209,-0.534947370635115,-9.56867787328632,2.22484482789476e-09,6.92937129618587e-08,11.5740436784395,"ENSG00000129167"
"ENSG00000167434",-5.38524576580366,4.53801993015321,-9.56514976682045,2.23982042388821e-09,6.96044195119905e-08,11.5672844246765,"ENSG00000167434"
"ENSG00000124225",1.73224424050739,3.55098354658771,9.5620999939384,2.25284967248118e-09,6.98533922946169e-08,11.561440275142,"ENSG00000124225"
"ENSG00000138615",-3.14176954557058,0.448734755598941,-9.55575717094502,2.28019918919599e-09,7.05442958044147e-08,11.5492819273478,"ENSG00000138615"
"ENSG00000133119",1.92068711965069,2.01223246719565,9.54341568583094,2.33440289358899e-09,7.20611021830288e-08,11.5256099688138,"ENSG00000133119"
"ENSG00000184292",4.40091773377119,1.80022212376014,9.54064236997317,2.3467656265859e-09,7.2282458082586e-08,11.5202878034454,"ENSG00000184292"
"ENSG00000088992",3.46630053742486,3.11390244286392,9.53540021140895,2.37031915327326e-09,7.28350110659302e-08,11.5102250449686,"ENSG00000088992"
"ENSG00000136875",1.10096664676975,2.93383368866212,9.53432762622283,2.37516844016178e-09,7.28350110659302e-08,11.5081656884413,"ENSG00000136875"
"ENSG00000275361",-2.82268368974473,-0.650682391175741,-9.52958225889668,2.39674626010461e-09,7.33351679850032e-08,11.4990528194313,"ENSG00000275361"
"ENSG00000196411",1.45406383393905,3.98754446648933,9.52582701855625,2.41396549926699e-09,7.37000607034977e-08,11.4918392865971,"ENSG00000196411"
"ENSG00000137573",2.55493498252534,2.22456795644469,9.52262434775267,2.42875207617804e-09,7.39044547958765e-08,11.4856857487971,"ENSG00000137573"
"ENSG00000153902",-2.99177999012187,1.30747994135092,-9.52207945357429,2.43127713665504e-09,7.39044547958765e-08,11.484638668867,"ENSG00000153902"
"ENSG00000155438",1.19966544624483,2.67463643929404,9.51802459554914,2.45015299322076e-09,7.43055299032835e-08,11.4768455563952,"ENSG00000155438"
"ENSG00000186185",1.8615182234869,1.34993814440364,9.51695739728044,2.45514608213694e-09,7.43055299032835e-08,11.4747941311206,"ENSG00000186185"
"ENSG00000247844",3.03745372525407,-0.621502479434419,9.50868870587113,2.49419115754169e-09,7.53234908791656e-08,11.4588945889127,"ENSG00000247844"
"ENSG00000268555",-3.21473441566374,-0.704427976044264,-9.49062512826543,2.58173825137256e-09,7.77986145792398e-08,11.4241298737359,"ENSG00000268555"
"ENSG00000132382",1.02175954468954,2.89735680797329,9.48406070266732,2.6143355481574e-09,7.86107548627372e-08,11.4114856094957,"ENSG00000132382"
"ENSG00000124253",-3.25493840101514,3.21497896369969,-9.47030107554209,2.68405102154988e-09,8.05330998319343e-08,11.3849638606599,"ENSG00000124253"
"ENSG00000151090",-2.18436935670891,-0.163297309777179,-9.46565369340424,2.70802981375103e-09,8.09077841355347e-08,11.3760004289764,"ENSG00000151090"
"ENSG00000196584",1.6664735531272,-0.46368253839974,9.46562824704136,2.70816171578503e-09,8.09077841355347e-08,11.3759513426768,"ENSG00000196584"
"ENSG00000171617",1.69356956055935,2.75282681746344,9.45930752894267,2.74113204279459e-09,8.16840012843872e-08,11.3637559936859,"ENSG00000171617"
"ENSG00000164850",-2.46082415011581,0.822345779535566,-9.4584041756423,2.74587793428338e-09,8.16840012843872e-08,11.3620126156582,"ENSG00000164850"
"ENSG00000189403",1.11270672633574,5.56531985947528,9.45637712267676,2.75655829013184e-09,8.17661339037953e-08,11.3581002262318,"ENSG00000189403"
"ENSG00000134013",2.6524162809739,2.15878969763252,9.45565277678767,2.76038521295675e-09,8.17661339037953e-08,11.3567020452324,"ENSG00000134013"
"ENSG00000154265",-1.38874690694084,0.540663551899018,-9.44145141694908,2.83653514788326e-09,8.38434019720398e-08,11.3292757858093,"ENSG00000154265"
"ENSG00000181577",4.28797399191549,1.1579750877346,9.43482511138531,2.87280658713436e-09,8.47356214111962e-08,11.3164697713211,"ENSG00000181577"
"ENSG00000111802",-1.73268916764154,5.13892909439026,-9.43350552980296,2.88008687166757e-09,8.47707598887017e-08,11.3139188594152,"ENSG00000111802"
"ENSG00000139567",-1.70021661722962,4.57386103888712,-9.43074155492477,2.89539794158162e-09,8.50416247736271e-08,11.3085750215466,"ENSG00000139567"
"ENSG00000122952",1.33337403474748,3.81906434835095,9.417000627173,2.97277501378886e-09,8.71304710357233e-08,11.2819936367417,"ENSG00000122952"
"ENSG00000100721",-2.92480723336407,-0.826819862566208,-9.41579499498529,2.97966535162002e-09,8.71489517337268e-08,11.2796602011695,"ENSG00000100721"
"ENSG00000169679",1.7333118393395,1.11893196634064,9.40603913907856,3.03603239131361e-09,8.86114108005621e-08,11.2607712743025,"ENSG00000169679"
"ENSG00000062822",1.48100776003061,2.50718672158619,9.39189261801163,3.11973348049056e-09,9.08638692790577e-08,11.2333591670203,"ENSG00000062822"
"ENSG00000088827",-1.95221452068235,1.05786192779514,-9.38833909372479,3.14113129893847e-09,9.12960959161199e-08,11.2264692844076,"ENSG00000088827"
"ENSG00000130299",1.00641347748867,2.15304808168696,9.38663147662835,3.15146777459769e-09,9.14056965790606e-08,11.2231578188936,"ENSG00000130299"
"ENSG00000042445",-1.35534774983856,4.66154360413835,-9.38308517826293,3.17304659663963e-09,9.1724508317763e-08,11.2162795030524,"ENSG00000042445"
"ENSG00000241127",1.44463130353002,2.23834416172175,9.38266120691662,3.17563661896005e-09,9.1724508317763e-08,11.2154570680077,"ENSG00000241127"
"ENSG00000110777",-2.41693614654161,1.46872743889728,-9.37431815446075,3.2270511510845e-09,9.30165758289822e-08,11.1992681165085,"ENSG00000110777"
"ENSG00000166816",-3.25078845096078,4.00907997578606,-9.3726989095813,3.23712916833387e-09,9.31142815734384e-08,11.1961250581429,"ENSG00000166816"
"ENSG00000119969",1.50860372664401,-0.344314294627951,9.36418254351077,3.29067244997466e-09,9.44592615433963e-08,11.179588583091,"ENSG00000119969"
"ENSG00000162739",-1.65108953951747,0.558173544780745,-9.35374766518682,3.35752832488122e-09,9.61800603683052e-08,11.159313902777,"ENSG00000162739"
"ENSG00000178105",1.17530806108067,0.952772810060932,9.34316010743952,3.42679890999742e-09,9.79628222278934e-08,11.1387279602384,"ENSG00000178105"
"ENSG00000103257",2.67304744043942,3.07623876291301,9.3420330167073,3.43425957639162e-09,9.79749217674675e-08,11.1365356317225,"ENSG00000103257"
"ENSG00000165457",-2.63289042499585,3.68361203084456,-9.33649143403845,3.47118657040315e-09,9.86242029248013e-08,11.1257541522111,"ENSG00000165457"
"ENSG00000148180",-1.73871629634491,5.84402065030004,-9.33270164757421,3.49667643410879e-09,9.91460882192722e-08,11.1183785733465,"ENSG00000148180"
"ENSG00000123374",1.50898053814437,1.3162109757164,9.32953578833654,3.51811812995571e-09,9.95513020431776e-08,11.1122158175953,"ENSG00000123374"
"ENSG00000136811",1.08066683744482,1.83326453671083,9.32237534444977,3.56711721126572e-09,1.00733074675946e-07,11.0982722246321,"ENSG00000136811"
"ENSG00000105894",-2.06382816822264,2.06264110419062,-9.31821020150398,3.59594343343732e-09,1.01341547531001e-07,11.0901583052501,"ENSG00000105894"
"ENSG00000104738",1.29070551846225,3.15224820638368,9.31608656430549,3.61073334704861e-09,1.01552787187092e-07,11.0860204691431,"ENSG00000104738"
"ENSG00000156738",-2.63543236597312,-0.468627615180991,-9.30611539455745,3.68102236631046e-09,1.03320954402771e-07,11.0665840456003,"ENSG00000156738"
"ENSG00000168477",-3.20556485511071,0.641142351982705,-9.30484074529186,3.69010908559596e-09,1.03367602997318e-07,11.0640984769891,"ENSG00000168477"
"ENSG00000138193",-1.87900225744857,1.08628082589795,-9.29598678123499,3.75387060959109e-09,1.04907656946793e-07,11.0468273274447,"ENSG00000138193"
"ENSG00000109819",-2.10581403643254,0.122162287666346,-9.29512213411347,3.76015808191707e-09,1.04907656946793e-07,11.0451401343319,"ENSG00000109819"
"ENSG00000162817",-1.73758735024065,3.58057882107361,-9.291900983681,3.78367737653912e-09,1.05352712872355e-07,11.0388538102269,"ENSG00000162817"
"ENSG00000083635",1.4487497832202,0.430557928533466,9.2870243173456,3.81957425682344e-09,1.0599085604441e-07,11.029334018468,"ENSG00000083635"
"ENSG00000088899",2.02684348661301,1.7931554683389,9.28672049740579,3.82182227656182e-09,1.0599085604441e-07,11.0287408247054,"ENSG00000088899"
"ENSG00000025772",1.77311666299675,3.98187207093501,9.2854069826502,3.83155696496414e-09,1.06049574684355e-07,11.0261761106458,"ENSG00000025772"
"ENSG00000156697",1.42856384842532,2.72529374285762,9.27917087438327,3.87812481332202e-09,1.07125503275931e-07,11.013996644742,"ENSG00000156697"
"ENSG00000086696",-2.90607572758942,1.47418995586264,-9.26925172028377,3.95340465753835e-09,1.08988712162869e-07,10.9946134267619,"ENSG00000086696"
"ENSG00000090659",-2.26473287314645,1.58081554929758,-9.26690726013538,3.97141726953437e-09,1.09268915467307e-07,10.9900301750956,"ENSG00000090659"
"ENSG00000135919",1.74782894479483,1.34528230679595,9.26278707338799,4.00327872699813e-09,1.0992829672045e-07,10.9819737490515,"ENSG00000135919"
"ENSG00000225383",-2.32911768830743,-0.66028335312779,-9.25928160049953,4.03059460467112e-09,1.10460508043762e-07,10.9751175438916,"ENSG00000225383"
"ENSG00000259823",-4.31367827799011,4.64318383605692,-9.25741368830128,4.0452286488069e-09,1.1064375883829e-07,10.9714635120163,"ENSG00000259823"
"ENSG00000172831",-1.80829483949287,5.33266750009143,-9.25623753430565,4.05447132518368e-09,1.10679117233739e-07,10.9691624695511,"ENSG00000172831"
"ENSG00000197927",1.33400625655874,-0.802302131379773,9.25292708374833,4.08060350963307e-09,1.10944974567051e-07,10.9626848827171,"ENSG00000197927"
"ENSG00000003249",2.2085774834693,0.935611316522661,9.25230188943066,4.08555821007582e-09,1.10944974567051e-07,10.9614613973444,"ENSG00000003249"
"ENSG00000128059",1.28596896220184,0.689598154082433,9.25197925878829,4.08811750846841e-09,1.10944974567051e-07,10.9608299992756,"ENSG00000128059"
"ENSG00000143476",1.48405852616595,0.810142065433564,9.24658272581434,4.13117258229024e-09,1.11895300954562e-07,10.9502667822233,"ENSG00000143476"
"ENSG00000108821",2.67348634519758,6.60253335228361,9.23651167627465,4.21278037344107e-09,1.13805632183237e-07,10.9305433481386,"ENSG00000108821"
"ENSG00000203859",-3.92551797038574,-0.53382031026552,-9.23586818611979,4.218051013256e-09,1.13805632183237e-07,10.9292826632989,"ENSG00000203859"
"ENSG00000197629",-1.73309098356523,3.10902619463564,-9.23249170989858,4.24581867394833e-09,1.14333244833092e-07,10.922666790361,"ENSG00000197629"
"ENSG00000163295",-3.65622144331339,1.62263904499436,-9.2278108143863,4.28462658735959e-09,1.15155543145213e-07,10.9134925454894,"ENSG00000163295"
"ENSG00000169248",2.58188205534004,-0.2205415433739,9.21816389277265,4.36576715720654e-09,1.17110231912581e-07,10.8945760883843,"ENSG00000169248"
"ENSG00000222037",-3.21086561463635,0.520661521630162,-9.21239938636312,4.4150091424005e-09,1.18203379385576e-07,10.8832667119006,"ENSG00000222037"
"ENSG00000165188",2.34676133498245,-0.533132962348579,9.20857156333906,4.44802431278018e-09,1.18858722615212e-07,10.8757544846936,"ENSG00000165188"
"ENSG00000114554",1.37047749550433,2.24198874286908,9.20211942982174,4.50425307087627e-09,1.20015351865709e-07,10.8630875775742,"ENSG00000114554"
"ENSG00000166451",1.76871568688791,1.01378992686946,9.20157531482393,4.50902836671063e-09,1.20015351865709e-07,10.8620191126587,"ENSG00000166451"
"ENSG00000196711",2.95797337720095,-0.186015080027346,9.20055305325146,4.51801415788822e-09,1.20015351865709e-07,10.8600116174623,"ENSG00000196711"
"ENSG00000101782",-1.12382338462821,3.65128493001625,-9.19967004272796,4.52579081522032e-09,1.20015351865709e-07,10.8582774692025,"ENSG00000101782"
"ENSG00000197766",-4.13414396907511,7.0427581748343,-9.19253060586954,4.58917809230664e-09,1.21464900002078e-07,10.8442525091555,"ENSG00000197766"
"ENSG00000075884",-1.43462461794983,-0.213425765452859,-9.19069752256972,4.60560063507767e-09,1.21668258143361e-07,10.8406504479761,"ENSG00000075884"
"ENSG00000267466",-2.96739305900128,-0.769121921671947,-9.1830152917961,4.67508898639133e-09,1.23270054675265e-07,10.8255498073722,"ENSG00000267466"
"ENSG00000051108",-1.13649716166605,4.24727234764841,-9.17890428956012,4.712718584397e-09,1.24027349965926e-07,10.8174657729003,"ENSG00000051108"
"ENSG00000117090",-1.26351934124936,-0.195330559227339,-9.17488050617667,4.74985304205591e-09,1.2476878122925e-07,10.8095510819897,"ENSG00000117090"
"ENSG00000165376",4.72057793813643,0.44711086068516,9.1621864454574,4.86899768370646e-09,1.2763417965665e-07,10.7845680978893,"ENSG00000165376"
"ENSG00000168079",-4.01554026418283,1.73990053354543,-9.16131680698988,4.87727220064199e-09,1.2763417965665e-07,10.7828557945553,"ENSG00000168079"
"ENSG00000187583",2.33738454195651,-0.214738539662185,9.15943571197902,4.89522037307116e-09,1.27863523515754e-07,10.7791516076733,"ENSG00000187583"
"ENSG00000086061",1.23473055170008,5.39255419186079,9.1524794421004,4.96218764602799e-09,1.29369993273411e-07,10.7654494891969,"ENSG00000086061"
"ENSG00000271952",-2.61965764360702,-0.717437046211108,-9.14953629926547,4.99080533443373e-09,1.29849287719964e-07,10.7596503000714,"ENSG00000271952"
"ENSG00000156802",1.78836805929467,1.44466242015689,9.14867365420373,4.99922555795866e-09,1.29849287719964e-07,10.7579503206089,"ENSG00000156802"
"ENSG00000167550",1.79833142095579,-0.0560129390902676,9.14298176347363,5.05515302305352e-09,1.30945643338806e-07,10.7467310701103,"ENSG00000167550"
"ENSG00000178462",-2.69503574570077,1.84348378747603,-9.14246659181228,5.06024681197227e-09,1.30945643338806e-07,10.745715406421,"ENSG00000178462"
"ENSG00000180875",-3.00517573297559,0.70770942659724,-9.13805950922612,5.10403946395572e-09,1.31833835653417e-07,10.7370253809291,"ENSG00000180875"
"ENSG00000163131",-1.16690145763194,5.83134350765117,-9.12319975202652,5.25460778408228e-09,1.35471573277766e-07,10.7077054476771,"ENSG00000163131"
"ENSG00000146013",-2.86355799238632,0.131264328565624,-9.11908033538727,5.29715560267177e-09,1.3631608188613e-07,10.6995721980624,"ENSG00000146013"
"ENSG00000259834",-2.00522176166849,-0.706014590048411,-9.10888313113749,5.40401683999441e-09,1.38809451008122e-07,10.6794294596446,"ENSG00000259834"
"ENSG00000177098",-1.77830516283028,-0.30980382931101,-9.10397510366559,5.45624207580836e-09,1.39892821693193e-07,10.6697296132364,"ENSG00000177098"
"ENSG00000134057",1.51475718822584,3.70449702821433,9.09741915104839,5.52681733792708e-09,1.41281562422941e-07,10.6567679424602,"ENSG00000134057"
"ENSG00000116161",1.22650903466578,3.47282784733894,9.09706068770253,5.53070331277853e-09,1.41281562422941e-07,10.6560590655496,"ENSG00000116161"
"ENSG00000172828",-2.78891466058437,3.83005350830275,-9.08990849816551,5.60883065060261e-09,1.42967793005984e-07,10.6419117290308,"ENSG00000172828"
"ENSG00000187741",1.53298162202956,0.183286170742667,9.08914371444068,5.617252030906e-09,1.42967793005984e-07,10.6403985517521,"ENSG00000187741"
"ENSG00000076003",1.30846611317976,2.95946923719084,9.0874306191499,5.63616314500908e-09,1.4318734179711e-07,10.6370087925744,"ENSG00000076003"
"ENSG00000141101",1.45081911502615,3.7025494658034,9.0842937048751,5.67096272570106e-09,1.4380900376541e-07,10.6308006636355,"ENSG00000141101"
"ENSG00000154175",-2.58033330067769,-0.104971914153885,-9.08273488500287,5.68833810738314e-09,1.43987351147251e-07,10.627715185239,"ENSG00000154175"
"ENSG00000180817",1.32784731005467,4.73420888319444,9.07713601494285,5.75120084551587e-09,1.45102018122568e-07,10.616630295663,"ENSG00000180817"
"ENSG00000091138",-5.20776841913428,5.24082324951742,-9.07695732307027,5.7532189343239e-09,1.45102018122568e-07,10.6162764449718,"ENSG00000091138"
"ENSG00000143196",-3.93015237792517,3.15610579608722,-9.05118170252276,6.05212456491721e-09,1.52364698359453e-07,10.5651903287238,"ENSG00000143196"
"ENSG00000161533",-1.30030294583174,2.86345497233068,-9.04939300154125,6.07345354319145e-09,1.52618708726502e-07,10.5616419228706,"ENSG00000161533"
"ENSG00000104375",1.0541386690228,-0.396324205763963,9.04765635243912,6.09423615411334e-09,1.52618708726502e-07,10.5581963693662,"ENSG00000104375"
"ENSG00000165905",3.10890927971959,1.30558166677134,9.04697781315659,6.10237623560445e-09,1.52618708726502e-07,10.5568500220275,"ENSG00000165905"
"ENSG00000133800",-3.04132287340816,0.963816035309205,-9.04667073041612,6.10606383857646e-09,1.52618708726502e-07,10.5562406929648,"ENSG00000133800"
"ENSG00000266680",-1.42784344765653,-0.262349363049572,-9.04459159760688,6.13109174687838e-09,1.52969640322654e-07,10.552114842417,"ENSG00000266680"
"ENSG00000064787",-2.0051551705715,3.36706286265289,-9.0342888035467,6.25668656252552e-09,1.55823954067049e-07,10.5316613858022,"ENSG00000064787"
"ENSG00000165271",1.37639008478989,2.51214358286062,9.03286188134629,6.27428967615841e-09,1.55983322984781e-07,10.5288274964907,"ENSG00000165271"
"ENSG00000248144",-4.49663156928535,5.45862475116723,-9.02761941960678,6.33940345196852e-09,1.57062832668649e-07,10.5184135577541,"ENSG00000248144"
"ENSG00000144063",-1.67372145792632,2.2823364060959,-9.02754960753456,6.34027524492033e-09,1.57062832668649e-07,10.5182748541775,"ENSG00000144063"
"ENSG00000186198",-4.05088782292924,3.39359522913567,-9.0259628292784,6.36012391154809e-09,1.57274680455724e-07,10.5151220463413,"ENSG00000186198"
"ENSG00000064300",-1.95682770862575,-0.29921065580161,-9.02442124696406,6.37946871808451e-09,1.57473339526902e-07,10.5120587180165,"ENSG00000064300"
"ENSG00000146858",1.83383807106945,1.71993965254283,9.02317668495671,6.39513065981015e-09,1.57580546983853e-07,10.5095853773002,"ENSG00000146858"
"ENSG00000186416",1.22032164322958,0.737326965967586,9.015656254669,6.49061909588784e-09,1.59650881718994e-07,10.4946354956866,"ENSG00000186416"
"ENSG00000139289",1.90014131548855,1.4902619519198,9.01316077574087,6.52262920714335e-09,1.60129205493547e-07,10.4896730607969,"ENSG00000139289"
